image_number,age_group_original,age_group_binned,age_group_confidence,gender,gender_confidence,aligned_path
63294,10-14,6-12,0.6578,male,1.0,aligned_faces\63294.png
63295,30-39,30-39,1.0,female,1.0,aligned_faces\63295.png
63296,20-29,20-29,0.6627,male,1.0,aligned_faces\63296.png
63297,30-39,30-39,0.6885,male,1.0,aligned_faces\63297.png
63298,40-49,40-49,0.644,male,1.0,aligned_faces\63298.png
63299,20-29,20-29,0.6301,male,1.0,aligned_faces\63299.png
63300,30-39,30-39,1.0,male,1.0,aligned_faces\63300.png
63301,50-69,50-69,0.6906,female,1.0,aligned_faces\63301.png
63302,20-29,20-29,0.7083,female,1.0,aligned_faces\63302.png
63303,20-29,20-29,0.6673,female,1.0,aligned_faces\63303.png
63304,50-69,50-69,1.0,female,1.0,aligned_faces\63304.png
63305,50-69,50-69,0.6894,male,1.0,aligned_faces\63305.png
63306,30-39,30-39,0.6444,female,1.0,aligned_faces\63306.png
63307,20-29,20-29,0.6886,female,1.0,aligned_faces\63307.png
63308,15-19,13-19,0.6771,female,1.0,aligned_faces\63308.png
63309,30-39,30-39,0.6556,female,1.0,aligned_faces\63309.png
63310,40-49,40-49,0.6806,male,1.0,aligned_faces\63310.png
63311,10-14,6-12,0.6526,female,1.0,aligned_faces\63311.png
63312,50-69,50-69,0.684,male,1.0,aligned_faces\63312.png
63313,3-6,0-5,0.6428,female,1.0,aligned_faces\63313.png
63314,20-29,20-29,1.0,female,1.0,aligned_faces\63314.png
63315,20-29,20-29,1.0,male,1.0,aligned_faces\63315.png
63316,20-29,20-29,0.6497,female,1.0,aligned_faces\63316.png
63317,20-29,20-29,1.0,female,1.0,aligned_faces\63317.png
63318,50-69,50-69,1.0,female,1.0,aligned_faces\63318.png
63319,40-49,40-49,0.676,male,1.0,aligned_faces\63319.png
63320,7-9,6-12,0.6987,female,1.0,aligned_faces\63320.png
63321,70-120,70+,1.0,male,1.0,aligned_faces\63321.png
63322,50-69,50-69,1.0,male,1.0,aligned_faces\63322.png
63323,20-29,20-29,1.0,female,1.0,aligned_faces\63323.png
63324,40-49,40-49,0.6736,male,1.0,aligned_faces\63324.png
63325,20-29,20-29,0.3429,female,0.6571,aligned_faces\63325.png
63326,50-69,50-69,1.0,female,1.0,aligned_faces\63326.png
63327,40-49,40-49,0.6633,male,1.0,aligned_faces\63327.png
63328,7-9,6-12,0.6833,female,1.0,aligned_faces\63328.png
63329,50-69,50-69,1.0,male,1.0,aligned_faces\63329.png
63330,20-29,20-29,0.6655,male,1.0,aligned_faces\63330.png
63331,20-29,20-29,0.6826,male,1.0,aligned_faces\63331.png
63332,40-49,40-49,0.6608,female,1.0,aligned_faces\63332.png
63333,50-69,50-69,0.6832,male,1.0,aligned_faces\63333.png
63334,0-2,0-5,1.0,male,1.0,aligned_faces\63334.png
63335,20-29,20-29,1.0,female,1.0,aligned_faces\63335.png
63336,40-49,40-49,0.635,male,1.0,aligned_faces\63336.png
63337,3-6,0-5,0.6748,male,1.0,aligned_faces\63337.png
63338,20-29,20-29,0.6366,female,1.0,aligned_faces\63338.png
63339,20-29,20-29,0.6366,female,1.0,aligned_faces\63339.png
63340,20-29,20-29,0.6716,female,1.0,aligned_faces\63340.png
63341,20-29,20-29,1.0,male,0.6521,aligned_faces\63341.png
63342,20-29,20-29,1.0,female,1.0,aligned_faces\63342.png
63343,40-49,40-49,0.6881,female,1.0,aligned_faces\63343.png
63344,20-29,20-29,0.676,female,1.0,aligned_faces\63344.png
63345,20-29,20-29,0.6494,male,1.0,aligned_faces\63345.png
63346,0-2,0-5,0.665,male,0.6453,aligned_faces\63346.png
63347,40-49,40-49,1.0,male,0.6832,aligned_faces\63347.png
63348,7-9,6-12,0.6845,male,1.0,aligned_faces\63348.png
63349,20-29,20-29,0.6729,male,1.0,aligned_faces\63349.png
63350,30-39,30-39,0.3656,female,1.0,aligned_faces\63350.png
63351,20-29,20-29,0.6923,female,1.0,aligned_faces\63351.png
63352,50-69,50-69,0.6662,female,0.6662,aligned_faces\63352.png
63353,20-29,20-29,0.6644,female,1.0,aligned_faces\63353.png
63354,7-9,6-12,0.6998,female,1.0,aligned_faces\63354.png
63355,40-49,40-49,0.3371,female,1.0,aligned_faces\63355.png
63356,7-9,6-12,0.6651,female,1.0,aligned_faces\63356.png
63357,20-29,20-29,1.0,female,1.0,aligned_faces\63357.png
63358,3-6,0-5,0.6915,male,0.6349,aligned_faces\63358.png
63359,30-39,30-39,0.6417,female,1.0,aligned_faces\63359.png
63360,30-39,30-39,0.6596,female,1.0,aligned_faces\63360.png
63361,15-19,13-19,0.6515,female,1.0,aligned_faces\63361.png
63362,30-39,30-39,0.6878,female,1.0,aligned_faces\63362.png
63363,50-69,50-69,0.652,female,1.0,aligned_faces\63363.png
63364,7-9,6-12,0.6843,female,0.6843,aligned_faces\63364.png
63365,20-29,20-29,0.6674,male,1.0,aligned_faces\63365.png
63366,15-19,13-19,0.6622,female,1.0,aligned_faces\63366.png
63367,40-49,40-49,0.6807,female,1.0,aligned_faces\63367.png
63368,30-39,30-39,0.6847,female,1.0,aligned_faces\63368.png
63369,20-29,20-29,0.3491,female,1.0,aligned_faces\63369.png
63370,20-29,20-29,0.3371,female,1.0,aligned_faces\63370.png
63371,20-29,20-29,1.0,male,1.0,aligned_faces\63371.png
63372,20-29,20-29,1.0,female,1.0,aligned_faces\63372.png
63373,30-39,30-39,0.71,male,1.0,aligned_faces\63373.png
63374,70-120,70+,1.0,male,0.6943,aligned_faces\63374.png
63375,20-29,20-29,0.6344,male,1.0,aligned_faces\63375.png
63376,20-29,20-29,1.0,female,1.0,aligned_faces\63376.png
63377,40-49,40-49,0.6975,male,1.0,aligned_faces\63377.png
63378,0-2,0-5,1.0,male,0.6704,aligned_faces\63378.png
63379,40-49,40-49,0.6781,female,1.0,aligned_faces\63379.png
63380,20-29,20-29,0.635,female,1.0,aligned_faces\63380.png
63381,7-9,6-12,0.3424,female,0.6804,aligned_faces\63381.png
63382,0-2,0-5,0.6421,male,1.0,aligned_faces\63382.png
63383,0-2,0-5,1.0,female,0.642,aligned_faces\63383.png
63384,40-49,40-49,0.6775,male,1.0,aligned_faces\63384.png
63385,3-6,0-5,0.6493,female,1.0,aligned_faces\63385.png
63386,30-39,30-39,0.3472,female,1.0,aligned_faces\63386.png
63387,40-49,40-49,0.6694,male,1.0,aligned_faces\63387.png
63388,40-49,40-49,0.6616,male,1.0,aligned_faces\63388.png
63389,40-49,40-49,0.3436,male,1.0,aligned_faces\63389.png
63390,3-6,0-5,0.6449,male,1.0,aligned_faces\63390.png
63391,20-29,20-29,0.6593,female,1.0,aligned_faces\63391.png
63392,20-29,20-29,0.6702,female,1.0,aligned_faces\63392.png
63393,3-6,0-5,0.7028,female,1.0,aligned_faces\63393.png
63394,10-14,6-12,0.6444,female,1.0,aligned_faces\63394.png
63395,20-29,20-29,1.0,female,1.0,aligned_faces\63395.png
63396,7-9,6-12,0.6799,male,1.0,aligned_faces\63396.png
63397,40-49,40-49,0.6705,female,1.0,aligned_faces\63397.png
63398,10-14,6-12,0.6893,male,1.0,aligned_faces\63398.png
63399,20-29,20-29,1.0,male,1.0,aligned_faces\63399.png
63400,20-29,20-29,1.0,female,1.0,aligned_faces\63400.png
63401,40-49,40-49,0.3486,female,1.0,aligned_faces\63401.png
63402,30-39,30-39,0.6453,male,1.0,aligned_faces\63402.png
63403,30-39,30-39,1.0,male,0.6716,aligned_faces\63403.png
63404,30-39,30-39,1.0,female,1.0,aligned_faces\63404.png
63405,20-29,20-29,0.6962,female,1.0,aligned_faces\63405.png
63406,30-39,30-39,0.6839,female,1.0,aligned_faces\63406.png
63407,20-29,20-29,1.0,female,1.0,aligned_faces\63407.png
63408,20-29,20-29,0.6674,female,1.0,aligned_faces\63408.png
63409,30-39,30-39,0.6649,male,0.6649,aligned_faces\63409.png
63410,30-39,30-39,0.3599,female,1.0,aligned_faces\63410.png
63411,7-9,6-12,1.0,female,1.0,aligned_faces\63411.png
63412,30-39,30-39,0.6949,male,1.0,aligned_faces\63412.png
63413,0-2,0-5,0.6934,female,1.0,aligned_faces\63413.png
63414,20-29,20-29,0.6699,female,1.0,aligned_faces\63414.png
63415,50-69,50-69,0.6422,female,1.0,aligned_faces\63415.png
63416,3-6,0-5,1.0,female,1.0,aligned_faces\63416.png
63417,20-29,20-29,0.6901,female,1.0,aligned_faces\63417.png
63418,30-39,30-39,0.633,male,1.0,aligned_faces\63418.png
63419,0-2,0-5,1.0,male,1.0,aligned_faces\63419.png
63420,30-39,30-39,0.6823,female,1.0,aligned_faces\63420.png
63421,20-29,20-29,0.6548,male,1.0,aligned_faces\63421.png
63422,30-39,30-39,0.6635,female,1.0,aligned_faces\63422.png
63423,20-29,20-29,0.6918,male,1.0,aligned_faces\63423.png
63424,40-49,40-49,1.0,female,1.0,aligned_faces\63424.png
63425,20-29,20-29,1.0,female,1.0,aligned_faces\63425.png
63426,70-120,70+,0.6781,male,1.0,aligned_faces\63426.png
63427,40-49,40-49,1.0,male,1.0,aligned_faces\63427.png
63428,30-39,30-39,1.0,female,1.0,aligned_faces\63428.png
63429,20-29,20-29,1.0,male,1.0,aligned_faces\63429.png
63430,7-9,6-12,0.6662,male,1.0,aligned_faces\63430.png
63431,20-29,20-29,1.0,male,0.6437,aligned_faces\63431.png
63432,40-49,40-49,0.6441,male,0.6797,aligned_faces\63432.png
63433,20-29,20-29,1.0,male,0.6736,aligned_faces\63433.png
63434,70-120,70+,1.0,female,1.0,aligned_faces\63434.png
63435,30-39,30-39,1.0,female,1.0,aligned_faces\63435.png
63436,30-39,30-39,0.6465,male,1.0,aligned_faces\63436.png
63437,20-29,20-29,1.0,male,1.0,aligned_faces\63437.png
63438,40-49,40-49,1.0,male,1.0,aligned_faces\63438.png
63439,20-29,20-29,1.0,female,1.0,aligned_faces\63439.png
63440,20-29,20-29,0.6578,male,1.0,aligned_faces\63440.png
63441,30-39,30-39,0.6684,male,1.0,aligned_faces\63441.png
63442,20-29,20-29,1.0,female,1.0,aligned_faces\63442.png
63443,50-69,50-69,0.698,female,1.0,aligned_faces\63443.png
63444,40-49,40-49,1.0,female,1.0,aligned_faces\63444.png
63445,40-49,40-49,0.6483,female,1.0,aligned_faces\63445.png
63446,30-39,30-39,0.6939,female,1.0,aligned_faces\63446.png
63447,30-39,30-39,0.6734,male,1.0,aligned_faces\63447.png
63448,30-39,30-39,0.6656,male,1.0,aligned_faces\63448.png
63449,15-19,13-19,1.0,female,1.0,aligned_faces\63449.png
63450,40-49,40-49,0.7054,female,1.0,aligned_faces\63450.png
63451,30-39,30-39,1.0,female,1.0,aligned_faces\63451.png
63452,70-120,70+,0.6947,male,1.0,aligned_faces\63452.png
63453,20-29,20-29,1.0,female,1.0,aligned_faces\63453.png
63454,40-49,40-49,1.0,female,1.0,aligned_faces\63454.png
63455,20-29,20-29,1.0,female,1.0,aligned_faces\63455.png
63456,20-29,20-29,0.6727,male,1.0,aligned_faces\63456.png
63457,30-39,30-39,0.6731,male,1.0,aligned_faces\63457.png
63458,20-29,20-29,1.0,female,1.0,aligned_faces\63458.png
63459,30-39,30-39,0.6841,male,1.0,aligned_faces\63459.png
63460,20-29,20-29,1.0,male,1.0,aligned_faces\63460.png
63461,20-29,20-29,1.0,female,1.0,aligned_faces\63461.png
63462,40-49,40-49,0.6834,female,1.0,aligned_faces\63462.png
63463,20-29,20-29,0.6825,female,1.0,aligned_faces\63463.png
63464,30-39,30-39,0.6542,female,1.0,aligned_faces\63464.png
63465,20-29,20-29,0.6374,female,1.0,aligned_faces\63465.png
63466,20-29,20-29,1.0,male,1.0,aligned_faces\63466.png
63467,30-39,30-39,1.0,female,1.0,aligned_faces\63467.png
63468,20-29,20-29,1.0,female,1.0,aligned_faces\63468.png
63469,30-39,30-39,0.6675,male,1.0,aligned_faces\63469.png
63470,50-69,50-69,0.6305,male,1.0,aligned_faces\63470.png
63471,30-39,30-39,0.3426,female,1.0,aligned_faces\63471.png
63472,20-29,20-29,1.0,female,1.0,aligned_faces\63472.png
63473,40-49,40-49,1.0,male,1.0,aligned_faces\63473.png
63474,30-39,30-39,1.0,male,1.0,aligned_faces\63474.png
63475,40-49,40-49,0.3646,female,0.6354,aligned_faces\63475.png
63476,50-69,50-69,1.0,female,1.0,aligned_faces\63476.png
63477,3-6,0-5,1.0,male,0.6465,aligned_faces\63477.png
63478,15-19,13-19,0.3496,male,1.0,aligned_faces\63478.png
63479,3-6,0-5,0.6877,male,1.0,aligned_faces\63479.png
63480,3-6,0-5,1.0,male,1.0,aligned_faces\63480.png
63481,30-39,30-39,0.679,female,1.0,aligned_faces\63481.png
63482,7-9,6-12,1.0,male,1.0,aligned_faces\63482.png
63483,20-29,20-29,1.0,female,1.0,aligned_faces\63483.png
63484,7-9,6-12,0.6863,male,1.0,aligned_faces\63484.png
63485,15-19,13-19,0.3488,female,1.0,aligned_faces\63485.png
63486,3-6,0-5,0.6189,male,1.0,aligned_faces\63486.png
63487,20-29,20-29,0.6756,male,1.0,aligned_faces\63487.png
63488,15-19,13-19,0.6919,female,1.0,aligned_faces\63488.png
63489,15-19,13-19,0.6309,male,1.0,aligned_faces\63489.png
63490,20-29,20-29,1.0,female,1.0,aligned_faces\63490.png
63491,20-29,20-29,0.6834,female,1.0,aligned_faces\63491.png
63492,20-29,20-29,0.6556,male,1.0,aligned_faces\63492.png
63493,50-69,50-69,0.6899,male,1.0,aligned_faces\63493.png
63494,20-29,20-29,0.7262,female,1.0,aligned_faces\63494.png
63495,30-39,30-39,0.6604,female,1.0,aligned_faces\63495.png
63496,40-49,40-49,1.0,female,1.0,aligned_faces\63496.png
63497,70-120,70+,1.0,female,1.0,aligned_faces\63497.png
63498,10-14,6-12,0.6781,female,1.0,aligned_faces\63498.png
63499,20-29,20-29,0.6524,female,1.0,aligned_faces\63499.png
63500,50-69,50-69,1.0,female,1.0,aligned_faces\63500.png
63501,50-69,50-69,0.6647,male,1.0,aligned_faces\63501.png
63502,20-29,20-29,0.686,male,1.0,aligned_faces\63502.png
63503,15-19,13-19,0.6473,male,1.0,aligned_faces\63503.png
63504,40-49,40-49,1.0,female,1.0,aligned_faces\63504.png
63505,20-29,20-29,0.3476,female,1.0,aligned_faces\63505.png
63506,40-49,40-49,0.3601,female,1.0,aligned_faces\63506.png
63507,30-39,30-39,0.6679,male,1.0,aligned_faces\63507.png
63508,7-9,6-12,0.6775,female,1.0,aligned_faces\63508.png
63509,10-14,6-12,0.6878,female,1.0,aligned_faces\63509.png
63510,40-49,40-49,0.6556,female,1.0,aligned_faces\63510.png
63511,40-49,40-49,0.6577,female,1.0,aligned_faces\63511.png
63512,20-29,20-29,0.6675,male,1.0,aligned_faces\63512.png
63513,10-14,6-12,0.6587,female,0.6924,aligned_faces\63513.png
63514,40-49,40-49,1.0,female,1.0,aligned_faces\63514.png
63515,3-6,0-5,0.6585,female,1.0,aligned_faces\63515.png
63516,10-14,6-12,0.6506,male,1.0,aligned_faces\63516.png
63517,20-29,20-29,1.0,male,1.0,aligned_faces\63517.png
63518,30-39,30-39,0.6958,male,1.0,aligned_faces\63518.png
63519,15-19,13-19,0.3497,female,1.0,aligned_faces\63519.png
63520,0-2,0-5,0.6869,female,1.0,aligned_faces\63520.png
63521,50-69,50-69,0.6777,female,1.0,aligned_faces\63521.png
63522,7-9,6-12,0.6422,male,1.0,aligned_faces\63522.png
63523,3-6,0-5,1.0,male,1.0,aligned_faces\63523.png
63524,20-29,20-29,1.0,male,1.0,aligned_faces\63524.png
63525,70-120,70+,0.6784,male,1.0,aligned_faces\63525.png
63526,30-39,30-39,0.6761,female,1.0,aligned_faces\63526.png
63527,20-29,20-29,0.713,male,1.0,aligned_faces\63527.png
63528,7-9,6-12,0.6237,male,1.0,aligned_faces\63528.png
63529,3-6,0-5,0.3567,female,1.0,aligned_faces\63529.png
63530,7-9,6-12,0.6917,male,1.0,aligned_faces\63530.png
63531,30-39,30-39,0.6484,female,1.0,aligned_faces\63531.png
63532,20-29,20-29,0.6494,male,1.0,aligned_faces\63532.png
63533,20-29,20-29,0.6948,female,1.0,aligned_faces\63533.png
63534,20-29,20-29,1.0,female,1.0,aligned_faces\63534.png
63535,20-29,20-29,0.6725,female,1.0,aligned_faces\63535.png
63536,15-19,13-19,0.6629,female,1.0,aligned_faces\63536.png
63537,0-2,0-5,0.654,male,1.0,aligned_faces\63537.png
63538,7-9,6-12,0.6667,male,1.0,aligned_faces\63538.png
63539,30-39,30-39,0.6615,female,1.0,aligned_faces\63539.png
63540,3-6,0-5,1.0,female,1.0,aligned_faces\63540.png
63541,20-29,20-29,1.0,male,1.0,aligned_faces\63541.png
63542,40-49,40-49,0.6652,male,1.0,aligned_faces\63542.png
63543,20-29,20-29,0.6566,male,1.0,aligned_faces\63543.png
63544,3-6,0-5,1.0,male,1.0,aligned_faces\63544.png
63545,3-6,0-5,0.6392,male,1.0,aligned_faces\63545.png
63546,30-39,30-39,0.6396,male,1.0,aligned_faces\63546.png
63547,20-29,20-29,1.0,male,1.0,aligned_faces\63547.png
63548,20-29,20-29,0.626,female,1.0,aligned_faces\63548.png
63549,30-39,30-39,0.6931,female,1.0,aligned_faces\63549.png
63550,30-39,30-39,0.3497,female,1.0,aligned_faces\63550.png
63551,3-6,0-5,1.0,male,1.0,aligned_faces\63551.png
63552,30-39,30-39,0.6663,male,1.0,aligned_faces\63552.png
63553,0-2,0-5,0.6625,male,1.0,aligned_faces\63553.png
63554,30-39,30-39,0.6152,male,1.0,aligned_faces\63554.png
63555,30-39,30-39,1.0,female,1.0,aligned_faces\63555.png
63556,0-2,0-5,1.0,male,1.0,aligned_faces\63556.png
63557,50-69,50-69,0.6761,male,1.0,aligned_faces\63557.png
63558,40-49,40-49,1.0,female,1.0,aligned_faces\63558.png
63559,30-39,30-39,0.7018,female,1.0,aligned_faces\63559.png
63560,50-69,50-69,0.6771,male,1.0,aligned_faces\63560.png
63561,20-29,20-29,0.6726,female,1.0,aligned_faces\63561.png
63562,20-29,20-29,1.0,male,1.0,aligned_faces\63562.png
63563,40-49,40-49,0.6633,female,1.0,aligned_faces\63563.png
63564,20-29,20-29,1.0,male,1.0,aligned_faces\63564.png
63565,40-49,40-49,0.6942,male,1.0,aligned_faces\63565.png
63566,30-39,30-39,0.3758,female,0.6242,aligned_faces\63566.png
63567,15-19,13-19,0.3448,female,1.0,aligned_faces\63567.png
63568,0-2,0-5,1.0,male,1.0,aligned_faces\63568.png
63569,70-120,70+,0.3518,male,1.0,aligned_faces\63569.png
63570,40-49,40-49,1.0,female,1.0,aligned_faces\63570.png
63571,3-6,0-5,1.0,male,1.0,aligned_faces\63571.png
63572,50-69,50-69,0.6778,male,1.0,aligned_faces\63572.png
63573,20-29,20-29,1.0,female,1.0,aligned_faces\63573.png
63574,3-6,0-5,1.0,female,1.0,aligned_faces\63574.png
63575,40-49,40-49,0.664,male,1.0,aligned_faces\63575.png
63576,20-29,20-29,0.6433,male,1.0,aligned_faces\63576.png
63577,30-39,30-39,0.6761,female,1.0,aligned_faces\63577.png
63578,20-29,20-29,1.0,male,1.0,aligned_faces\63578.png
63579,7-9,6-12,0.6535,male,1.0,aligned_faces\63579.png
63580,20-29,20-29,0.6598,female,1.0,aligned_faces\63580.png
63581,30-39,30-39,0.6839,male,1.0,aligned_faces\63581.png
63582,20-29,20-29,1.0,female,1.0,aligned_faces\63582.png
63583,30-39,30-39,0.6786,female,1.0,aligned_faces\63583.png
63584,40-49,40-49,0.6355,female,1.0,aligned_faces\63584.png
63585,30-39,30-39,0.6308,male,1.0,aligned_faces\63585.png
63586,20-29,20-29,1.0,male,1.0,aligned_faces\63586.png
63587,30-39,30-39,0.6714,male,0.6571,aligned_faces\63587.png
63588,40-49,40-49,0.6484,female,1.0,aligned_faces\63588.png
63589,20-29,20-29,0.6539,female,1.0,aligned_faces\63589.png
63590,3-6,0-5,1.0,female,0.6578,aligned_faces\63590.png
63591,20-29,20-29,0.6543,female,1.0,aligned_faces\63591.png
63592,70-120,70+,1.0,male,1.0,aligned_faces\63592.png
63593,40-49,40-49,0.7148,male,1.0,aligned_faces\63593.png
63594,10-14,6-12,0.3654,female,0.6346,aligned_faces\63594.png
63595,30-39,30-39,0.7198,female,1.0,aligned_faces\63595.png
63596,30-39,30-39,1.0,male,1.0,aligned_faces\63596.png
63597,3-6,0-5,0.6789,male,0.6789,aligned_faces\63597.png
63598,20-29,20-29,1.0,male,1.0,aligned_faces\63598.png
63599,30-39,30-39,0.3556,female,1.0,aligned_faces\63599.png
63600,70-120,70+,0.3654,male,1.0,aligned_faces\63600.png
63601,30-39,30-39,1.0,male,1.0,aligned_faces\63601.png
63602,20-29,20-29,0.7297,female,1.0,aligned_faces\63602.png
63603,30-39,30-39,0.361,female,1.0,aligned_faces\63603.png
63604,20-29,20-29,0.6497,male,1.0,aligned_faces\63604.png
63605,20-29,20-29,1.0,female,1.0,aligned_faces\63605.png
63606,30-39,30-39,0.6667,female,1.0,aligned_faces\63606.png
63607,20-29,20-29,0.6642,male,1.0,aligned_faces\63607.png
63608,3-6,0-5,1.0,female,1.0,aligned_faces\63608.png
63609,20-29,20-29,1.0,male,1.0,aligned_faces\63609.png
63610,50-69,50-69,0.6752,male,1.0,aligned_faces\63610.png
63611,7-9,6-12,0.6656,female,1.0,aligned_faces\63611.png
63612,15-19,13-19,0.6695,female,1.0,aligned_faces\63612.png
63613,3-6,0-5,1.0,female,1.0,aligned_faces\63613.png
63614,40-49,40-49,0.674,male,1.0,aligned_faces\63614.png
63615,50-69,50-69,0.6763,male,1.0,aligned_faces\63615.png
63616,20-29,20-29,0.6327,male,1.0,aligned_faces\63616.png
63617,20-29,20-29,0.6707,female,1.0,aligned_faces\63617.png
63618,30-39,30-39,1.0,female,1.0,aligned_faces\63618.png
63619,40-49,40-49,0.7231,male,1.0,aligned_faces\63619.png
63620,30-39,30-39,1.0,male,1.0,aligned_faces\63620.png
63621,20-29,20-29,0.6451,female,1.0,aligned_faces\63621.png
63622,70-120,70+,0.3642,male,1.0,aligned_faces\63622.png
63623,30-39,30-39,0.6539,male,1.0,aligned_faces\63623.png
63624,40-49,40-49,0.6552,female,1.0,aligned_faces\63624.png
63625,50-69,50-69,0.6718,male,1.0,aligned_faces\63625.png
63626,40-49,40-49,0.6726,female,1.0,aligned_faces\63626.png
63627,30-39,30-39,1.0,female,1.0,aligned_faces\63627.png
63628,10-14,6-12,0.6577,female,1.0,aligned_faces\63628.png
63629,50-69,50-69,1.0,male,1.0,aligned_faces\63629.png
63630,50-69,50-69,0.6698,male,1.0,aligned_faces\63630.png
63631,0-2,0-5,1.0,male,1.0,aligned_faces\63631.png
63632,30-39,30-39,0.7054,male,1.0,aligned_faces\63632.png
63633,30-39,30-39,0.6465,female,1.0,aligned_faces\63633.png
63634,40-49,40-49,1.0,male,1.0,aligned_faces\63634.png
63635,20-29,20-29,0.6471,female,1.0,aligned_faces\63635.png
63636,40-49,40-49,0.6522,female,1.0,aligned_faces\63636.png
63637,20-29,20-29,0.6754,male,1.0,aligned_faces\63637.png
63638,50-69,50-69,0.6903,male,1.0,aligned_faces\63638.png
63639,20-29,20-29,0.6388,female,0.6939,aligned_faces\63639.png
63640,7-9,6-12,1.0,male,1.0,aligned_faces\63640.png
63641,50-69,50-69,1.0,male,1.0,aligned_faces\63641.png
63642,15-19,13-19,0.6561,male,1.0,aligned_faces\63642.png
63643,3-6,0-5,1.0,female,1.0,aligned_faces\63643.png
63644,30-39,30-39,0.657,male,1.0,aligned_faces\63644.png
63645,20-29,20-29,1.0,female,1.0,aligned_faces\63645.png
63646,30-39,30-39,0.6835,female,1.0,aligned_faces\63646.png
63647,20-29,20-29,0.6734,male,1.0,aligned_faces\63647.png
63648,20-29,20-29,1.0,male,1.0,aligned_faces\63648.png
63649,20-29,20-29,0.6892,male,1.0,aligned_faces\63649.png
63650,50-69,50-69,0.6804,male,0.6804,aligned_faces\63650.png
63651,0-2,0-5,0.6649,female,1.0,aligned_faces\63651.png
63652,30-39,30-39,0.6185,female,1.0,aligned_faces\63652.png
63653,40-49,40-49,0.7116,male,1.0,aligned_faces\63653.png
63654,10-14,6-12,1.0,male,1.0,aligned_faces\63654.png
63655,20-29,20-29,1.0,female,1.0,aligned_faces\63655.png
63656,50-69,50-69,0.6541,male,1.0,aligned_faces\63656.png
63657,20-29,20-29,0.6454,female,1.0,aligned_faces\63657.png
63658,30-39,30-39,1.0,female,1.0,aligned_faces\63658.png
63659,10-14,6-12,0.3616,female,0.7062,aligned_faces\63659.png
63660,70-120,70+,0.6685,female,1.0,aligned_faces\63660.png
63661,20-29,20-29,1.0,male,1.0,aligned_faces\63661.png
63662,40-49,40-49,0.6892,female,1.0,aligned_faces\63662.png
63663,20-29,20-29,0.65,female,1.0,aligned_faces\63663.png
63664,30-39,30-39,0.6897,male,1.0,aligned_faces\63664.png
63665,3-6,0-5,1.0,female,1.0,aligned_faces\63665.png
63666,15-19,13-19,0.6919,female,1.0,aligned_faces\63666.png
63667,7-9,6-12,0.6436,female,1.0,aligned_faces\63667.png
63668,40-49,40-49,1.0,male,1.0,aligned_faces\63668.png
63669,15-19,13-19,0.6472,female,1.0,aligned_faces\63669.png
63670,3-6,0-5,0.6585,female,1.0,aligned_faces\63670.png
63671,40-49,40-49,0.3549,male,1.0,aligned_faces\63671.png
63672,30-39,30-39,0.6665,female,1.0,aligned_faces\63672.png
63673,30-39,30-39,0.6582,male,1.0,aligned_faces\63673.png
63674,20-29,20-29,0.6173,female,1.0,aligned_faces\63674.png
63675,40-49,40-49,0.6547,female,1.0,aligned_faces\63675.png
63676,20-29,20-29,1.0,female,0.6865,aligned_faces\63676.png
63677,40-49,40-49,0.6319,female,1.0,aligned_faces\63677.png
63678,70-120,70+,0.6231,male,0.6946,aligned_faces\63678.png
63679,30-39,30-39,1.0,male,1.0,aligned_faces\63679.png
63680,20-29,20-29,1.0,male,1.0,aligned_faces\63680.png
63681,15-19,13-19,0.7195,female,1.0,aligned_faces\63681.png
63682,20-29,20-29,0.3393,male,0.6607,aligned_faces\63682.png
63683,40-49,40-49,0.6662,male,1.0,aligned_faces\63683.png
63684,30-39,30-39,0.6637,female,1.0,aligned_faces\63684.png
63685,30-39,30-39,0.6683,male,1.0,aligned_faces\63685.png
63686,20-29,20-29,1.0,female,1.0,aligned_faces\63686.png
63687,50-69,50-69,0.679,male,1.0,aligned_faces\63687.png
63688,30-39,30-39,1.0,male,1.0,aligned_faces\63688.png
63689,50-69,50-69,0.696,male,1.0,aligned_faces\63689.png
63690,3-6,0-5,0.636,male,1.0,aligned_faces\63690.png
63691,40-49,40-49,0.679,male,1.0,aligned_faces\63691.png
63692,30-39,30-39,0.6508,male,1.0,aligned_faces\63692.png
63693,10-14,6-12,0.6841,female,1.0,aligned_faces\63693.png
63694,40-49,40-49,0.4037,male,1.0,aligned_faces\63694.png
63695,20-29,20-29,1.0,female,1.0,aligned_faces\63695.png
63696,20-29,20-29,1.0,male,1.0,aligned_faces\63696.png
63697,50-69,50-69,1.0,male,1.0,aligned_faces\63697.png
63698,50-69,50-69,0.6551,female,1.0,aligned_faces\63698.png
63699,30-39,30-39,0.7302,male,1.0,aligned_faces\63699.png
63700,20-29,20-29,0.6441,female,1.0,aligned_faces\63700.png
63701,20-29,20-29,0.6635,female,1.0,aligned_faces\63701.png
63702,40-49,40-49,0.6505,female,1.0,aligned_faces\63702.png
63703,7-9,6-12,0.3598,female,1.0,aligned_faces\63703.png
63704,7-9,6-12,1.0,female,1.0,aligned_faces\63704.png
63705,20-29,20-29,0.6406,male,1.0,aligned_faces\63705.png
63706,30-39,30-39,1.0,female,1.0,aligned_faces\63706.png
63707,30-39,30-39,0.6774,male,1.0,aligned_faces\63707.png
